id,keyword,location,text,target,prob_DIS_TRUE,prob_DIS_FALSE,prediction
17309,hazardous,Malta,"Nothing to see here. This is totally normal. Hah, loony lefties thinking fires are new. This is normal. Nothing to w…",1,0.81027234,0.19149466,Disaster
17312,hazardous,,The 'hazardous' air level due to the #bushfires in #Australia makes impossible to continue a match.… https://t.co/Po6AS1SwDp,1,0.80704325,0.17739484,Disaster
17312,hazardous,,The 'hazardous' air level due to the #bushfires in #Australia makes impossible to continue a match.… https://t.co/Po6AS1SwDp,1,0.80704325,0.17739484,Disaster
17371,hellfire,,"C'mon Izzy, enough with the Hellfire, surely it's time for the locust plague or a good infestation of boils. https://t.co/PWcW8rW9c4",1,0.8599255,0.122825004,Disaster
17372,hellfire,"City of London, London",This paragraph tells you all you need to know about this non-story. They get fired up over the use of… https://t.co/uNwVQXi0Cs,0,0.22886108,0.7663056,NOT a Disaster
17373,hellfire,One foot in the grave,Your a star d up Comedian with Hellfire and Drones😂 Luv u man,0,0.17827182,0.80677015,NOT a Disaster
17378,hellfire,Northern Ireland,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later discove…",0,0.27302176,0.7094411,NOT a Disaster
17383,hellfire,"Kaduna, Nigeria",Ya Allah ... Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us…,1,0.70493877,0.2639724,Disaster
17387,hellfire,,⚜️ LATEST UPDATE ⚜️ New Hero Painted Skin for Irithel - Hellfire [Ice Spike] is now Available in Shop. 🔻 Mobile Le… https://t.co/pvisjkG5rA,0,0.21886398,0.7662536,NOT a Disaster
17388,hellfire,she/her | 19,am glad i was too busy doing homework to get caught in the book twt hellfire oof,0,0.16998366,0.801866,NOT a Disaster
17391,hellfire,,“Nature is not a place to visit. It is home.” Gary Snyder #TuesdayThoughts #Hellfire #Sundowns #Nature #Wildlife #Bio…,1,0.7013194,0.25691354,Disaster
17405,hellfire,http://ask.fm/syazwanreno,only hellfire can chase the vellfire on the highway.,1,0.8369407,0.15117952,Disaster
17410,hellfire,,"Nabi SAW said, ""Save yourself from hellfire by giving even half a date-fruit in charity."" (Bukhari)",0,0.23510315,0.765956,NOT a Disaster
17541,hijacking,Canterbury Cathedral,"Yes James, the Left now hijacking the bushfire crisis to push their climate change hysteria agenda.",1,0.732071,0.2518442,Disaster
17541,hijacking,Canterbury Cathedral,"Yes James, the Left now hijacking the bushfire crisis to push their climate change hysteria agenda.",1,0.732071,0.2518442,Disaster
17726,hurricane,"Nashville, TN",The Flood Advisory continues for The Duck River Near Hurricane Mills * Until this afternoon. * At 2 AM Tuesday th… https://t.co/qCWIIGoHjx,1,0.89454925,0.10494924,Disaster
17727,hurricane,"Nashville, TN","OHX continues Flood Advisory for Duck River near Hurricane Mills [TN] till Jan 14, 12:00 PM CST https://t.co/XoJY8xWmEz",1,0.9105325,0.08672237,Disaster
17765,injured,Iran occupied,🔴Warning Repressive forces of the Islamic Republic have fired on Iranian protesters. Local sources say 7 people were…,1,0.90232414,0.101104565,Disaster
17768,injured,,Australians are opening their homes to wildlife injured and orphaned in the bushfires. #abc730 #AustralianBushfires…,1,0.91400856,0.08533788,Disaster
17768,injured,,Australians are opening their homes to wildlife injured and orphaned in the bushfires. #abc730 #AustralianBushfires…,1,0.91400856,0.08533788,Disaster
17774,injured,,Volunteers around Australia are caring for wildlife injured and orphaned in the bushfires. #abc730 #AustralianBushf…,1,0.9056517,0.093468465,Disaster
17774,injured,,Volunteers around Australia are caring for wildlife injured and orphaned in the bushfires. #abc730 #AustralianBushf…,1,0.9056517,0.093468465,Disaster
17777,injured,LiberalsR VIRTUE SIGNALLINGpos,🔴Breaking News Oppressive forces of the Islamic Republic in Tehran have fired on people. Several people have been inj…,1,0.9165515,0.08545933,Disaster
17841,injuries,"Ottawa, Ontario",WORKING FIRE: Ottawa Fire Services on scene of the 1800 block of Russell Rd for a working fire in a multi unit building.…,1,0.90770847,0.09691405,Disaster
17845,injuries,"Clarence-Rockland, Ontario",WORKING FIRE: Ottawa Fire Services on scene of the 1800 block of Russell Rd for a working fire in a multi unit buil… https://t.co/GkDREoPDZI,1,0.9111203,0.09351368,Disaster
17925,inundated,"Iran, Tehran",The extent of 2020 #flood in #Chabahar County southwest of #Iran mapped by cloud-free Sentinel-2 data. Several villages still…,1,0.9217402,0.077389404,Disaster
17929,inundated,,"FLOOD WARNING! Vehicles, U-haul inundated by flood waters off Mud Creek in Hendersonville, NC!… https://t.co/XcCqplcUfw",1,0.92053884,0.08038213,Disaster
17981,inundation,Sydney,Tracking changes in mosquito populations after the fires; these pools are from tidal inundation and not rain. Plenty of mo…,1,0.81561625,0.16354851,Disaster
17990,inundation,"Washington, DC","Deputy Director, Mary Erickson, discussing and an exciting multi-federal agency project on flood inun… https://t.co/FXHCyRv7nH",1,0.8149892,0.1665873,Disaster
18003,inundation,"Boston, MA",John McHenry long time #WRFHydro community member presenting on flood inundation case study for hurricane Florence #AMS2020…,1,0.9000142,0.094810314,Disaster
18004,inundation,"Boulder, CO",John McHenry long time #WRFHydro community member presenting on flood inundation case study for hurricane Florence… https://t.co/7T4TenrZMl,1,0.8989502,0.09589977,Disaster
18005,inundation,,Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency Management…,1,0.90697634,0.09155854,Disaster
18006,inundation,"Boulder, CO",Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency M… https://t.co/9KNaRtACKF,1,0.9123691,0.0866564,Disaster
18009,inundation,Ireland,#StormBrendan weather may combine with high spring tides to cause coastal flooding inundation and wave overtopping… https://t.co/LAUj7ZRhdQ,1,0.8713872,0.11789977,Disaster
18014,inundation,"Lawrence, Kansas, USA",Flash Flood Warnings remain in effect for Hawaii County &amp; Maui County in #Hawaii. Some higher elevations on the Big Islan…,1,0.91182566,0.09346365,Disaster
18015,inundation,"Sydney, Australia",Tracking changes in mosquito populations after the fires; these pools are from tidal inundation and not rain. Plent… https://t.co/Q1EMj09jXu,1,0.82006925,0.16052781,Disaster
18035,inundation,"Chicago, IL",Flash Flood Warnings remain in effect for Hawaii County &amp; Maui County in #Hawaii. Some higher elevations on the Big… https://t.co/oiURB8vkzq,1,0.91356134,0.09274116,Disaster
18038,inundation,Ireland,"#StormBrendan There is a risk of coastal flooding/storm damage including wave overtopping, inundation &amp; erosion of sof…",1,0.91865015,0.079926535,Disaster
18039,inundation,Ireland,"#StormBrendan There is a risk of coastal flooding/storm damage including wave overtopping, inundation &amp; erosion of… https://t.co/amKLlkyuMh",1,0.91707844,0.08085445,Disaster
18098,lava,•lokiract •ace •she/her,Excuse me but setting bread on fire and making a bean lava lamp is perfectly acceptable and is definitel…,0,0.24453765,0.7307943,NOT a Disaster
18165,loud-bang,"Geelong, Victoria",Hi Will their be fireworks on 25th January BBL game I hope not cause I have autism and not a fan of the loud bang,0,0.20374618,0.77364856,NOT a Disaster
18298,mass-murder,United States,Absolutely tragic. And intentional. Mass murder. Not #climatechange #AustralianBushfire #AustralianWildFires https://t.co/SHAWE4yNOd,1,0.9163473,0.080072634,Disaster
18298,mass-murder,United States,Absolutely tragic. And intentional. Mass murder. Not #climatechange #AustralianBushfire #AustralianWildFires https://t.co/SHAWE4yNOd,1,0.9163473,0.080072634,Disaster
18298,mass-murder,United States,Absolutely tragic. And intentional. Mass murder. Not #climatechange #AustralianBushfire #AustralianWildFires https://t.co/SHAWE4yNOd,1,0.9163473,0.080072634,Disaster
18324,mass-murderer,,"Marivan, western #Iran Brave youths set fire to a large poster of the mullahs' IRGC Quds Force chief Qasem Soleimani, exp…",1,0.91847694,0.088344574,Disaster
18335,mass-murderer,,"Marivan, western #Iran Brave youths set fire to a large poster of the mullahs' IRGC Quds Force chief Qasem Soleiman… https://t.co/m1vluajqMJ",1,0.9183557,0.08908894,Disaster
18440,meltdown,"Bengaluru South, India","Financia meltdown in india, Jamia, JNU and many more of that sort to come,bush fire in Australia, US traumatising I… https://t.co/iHEftnVaBv",1,0.902241,0.09430064,Disaster
18598,natural-disaster,Orelia,We’re even tall poppy’ing our own natural disaster. The fires and smoke are VERY serious people. Don’t need to bring it dow…,1,0.8193632,0.1718378,Disaster
18612,natural-disaster,Central NSW,"Many irate farmers around here, absolutely spewing actually. I know how it works, fires are a natural disaster &amp; d… https://t.co/5vU8ZdVOCB",1,0.8920206,0.10807725,Disaster
18622,natural-disaster,Canberra,Kind wishes to the badly flood-struck people of #Sistan and #Baluchistan provinces of #Iran. We are experie… https://t.co/oO4WDuClX8,1,0.88801926,0.11019901,Disaster
18625,natural-disaster,Australia,We’re even tall poppy’ing our own natural disaster. The fires and smoke are VERY serious people. Don’t need to brin… https://t.co/QTXJ3y7ZR9,1,0.7948952,0.1929887,Disaster
18756,obliterate,Manchester,Absolutely..part of world is on fire ..the Middle East is volitile... BJ and DT are socio… https://t.co/Xdd3YldIBA,1,0.91970146,0.08057145,Disaster
18946,oil-spill,Virginia,Hey Dominion your ecofascism is showing. Only a company hellbent on destruction would fire its employees for trying… https://t.co/YYOy28KQyv,0,0.23127192,0.7619301,NOT a Disaster
19053,panic,"Grantham, Lincolnshire, UK",Australia fires: Terrified experts warn more than 13 species extinct in 'hellish' inferno. PANIC continues to grow… https://t.co/rGi5x91iyd,1,0.9104041,0.08615711,Disaster
19185,police,Texas,Massive Manhunt Underway After Man Opens Fire On Police And Is Considered Armed And Dangerous https://t.co/RmGFLHUMIQ,1,0.8103817,0.19776541,Disaster
19229,police,"minneapolis, mn",🇦🇺 180 people so far charged with arson during Australian bushfires? False ❌ We collated police figures from across Aust…,1,0.8987796,0.100042574,Disaster
19229,police,"minneapolis, mn",🇦🇺 180 people so far charged with arson during Australian bushfires? False ❌ We collated police figures from across Aust…,1,0.8987796,0.100042574,Disaster
19229,police,"minneapolis, mn",🇦🇺 180 people so far charged with arson during Australian bushfires? False ❌ We collated police figures from across Aust…,1,0.8987796,0.100042574,Disaster
19372,rainstorm,Northeast Florida,My truck needs a snorkel #dubai #flood #rainstorm https://t.co/FqVOu0h8nR,1,0.77650225,0.19438912,Disaster
19386,razed,KUALA LUMPUR,Today’s SCMP backpage: 11 million hectares have been razed by the Australian 🔥 #bushfiresAustralia #bushfirecrisis …,1,0.89205205,0.10667664,Disaster
19386,razed,KUALA LUMPUR,Today’s SCMP backpage: 11 million hectares have been razed by the Australian 🔥 #bushfiresAustralia #bushfirecrisis …,1,0.89205205,0.10667664,Disaster
19388,razed,"Mumbai, India","As unprecedented wildfires threaten large parts of Australia, the nation’s agriculture industries are counting the… https://t.co/4QjRgMH347",1,0.9068804,0.09408766,Disaster
19388,razed,"Mumbai, India","As unprecedented wildfires threaten large parts of Australia, the nation’s agriculture industries are counting the… https://t.co/4QjRgMH347",1,0.9068804,0.09408766,Disaster
19389,razed,,"As unprecedented wildfires threaten large parts of Australia, the nation’s agriculture industries are counting the… https://t.co/XVGmWDWBpO",1,0.9068804,0.09408766,Disaster
19389,razed,,"As unprecedented wildfires threaten large parts of Australia, the nation’s agriculture industries are counting the… https://t.co/XVGmWDWBpO",1,0.9068804,0.09408766,Disaster
19394,razed,"Abuja, Nigeria","A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abuja. Re…",1,0.89012176,0.10864351,Disaster
19396,razed,"Abuja, Nigeria","A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abu… https://t.co/toVztjNMB9",1,0.8859944,0.11431763,Disaster
19397,razed,"Suleja, Nigeria","A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abuja. Rea…",1,0.8895536,0.109109715,Disaster
19399,razed,"Thornton, Cleveleys UK","#ThisDay 2014 - Up to 5 people feared dead as devastating bush-fires sweep through Perth, Australia. https://t.co/ylvPlqDpdg",1,0.92888796,0.07233436,Disaster
19407,razed,"Abuja, Nigeria",Abuja furniture shop razed by fire https://t.co/zyQO0DGPAN https://t.co/PGkCwezy17,1,0.90611404,0.09022304,Disaster
19408,razed,Hong Kong,Today’s SCMP backpage: 11 million hectares have been razed by the Australian 🔥 #bushfiresAustralia #bushfirecrisis… https://t.co/5QHFzmIb6o,1,0.89205205,0.10667664,Disaster
19408,razed,Hong Kong,Today’s SCMP backpage: 11 million hectares have been razed by the Australian 🔥 #bushfiresAustralia #bushfirecrisis… https://t.co/5QHFzmIb6o,1,0.89205205,0.10667664,Disaster
19413,razed,Abuja,"A fire outbreak has razed down shops, ravaging stuff worth over millions at the old market in Sokoto. May Allah rescue and forgive us!",1,0.8876279,0.11511919,Disaster
19414,razed,"Abuja, Nigeria","A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abu… https://t.co/JG9kZtiPKB",1,0.8859944,0.11431763,Disaster
19423,razed,"Cebu, Philippines","A fire razed at least 60 houses in a densely populated residential area in Sitio Santo Niño 3, Barangay Luz, on Mon… https://t.co/fMZruP45Fs",1,0.9219671,0.082070895,Disaster
19430,razed,"Washington, DC",Australia’s raging fires will create big problems for fresh drinking water In the wake of the enormous fires that… https://t.co/o20jhJT7Qd,1,0.8928408,0.10974458,Disaster
19444,razed,"Pakenham, Victora, Australia","""A beautiful bunch of legends,"" - tradies band together to rebuild bushfire ravaged towns #TFFAC https://t.co/…",1,0.9191437,0.08092525,Disaster
19444,razed,"Pakenham, Victora, Australia","""A beautiful bunch of legends,"" - tradies band together to rebuild bushfire ravaged towns #TFFAC https://t.co/…",1,0.9191437,0.08092525,Disaster
19450,razed,"Dallas, Texas",1️⃣4️⃣7️⃣ 🏠HOUSES RAZED BUT TREES STILL GREEN🌳 🤔How often did we see this in California’s 2018 “wildfires”❓ 🤔Since when…,1,0.9116643,0.09577071,Disaster
19450,razed,"Dallas, Texas",1️⃣4️⃣7️⃣ 🏠HOUSES RAZED BUT TREES STILL GREEN🌳 🤔How often did we see this in California’s 2018 “wildfires”❓ 🤔Since when…,1,0.9116643,0.09577071,Disaster
19521,rescue,"dance, dance, with me!",Volunteers from Manila District Fire and Rescue saved not just residents but also dogs in Agoncillo town in Batangas.…,1,0.90729105,0.097470924,Disaster
19563,rescued,"Pto. La Cruz, Venezuela",Man rescued after withstanding 3 weeks in Alaskan wilderness following loss of his home and beloved dog to fire https://t.co/rx…,1,0.8901762,0.10645922,Disaster
19584,rescued,"Melbourne, Victoria",How much can a koala bear?* 🐨😍 Operational Response Unit (ORU) officers rescued a koala cub they found in fire-affecte…,1,0.7680229,0.21944077,Disaster
19585,rescued,Eskişehir,"Just as firefighters are combating #bushfires in Australia, rescuing people and animals, 75 years ago our own national f…",1,0.89801437,0.10627933,Disaster
19585,rescued,Eskişehir,"Just as firefighters are combating #bushfires in Australia, rescuing people and animals, 75 years ago our own national f…",1,0.89801437,0.10627933,Disaster
19589,rescued,,Oh my God. These baby Kangaroos were rescued from the fires in Australia and people are now taking care of them 😭 https:…,1,0.8918943,0.10354312,Disaster
19601,rescuers,"New South Wales, Australia",From bushfires to the drought – it’s been a tough time of late – especially for our wildlife. While the extreme weather has p…,1,0.8758121,0.11651277,Disaster
19601,rescuers,"New South Wales, Australia",From bushfires to the drought – it’s been a tough time of late – especially for our wildlife. While the extreme weather has p…,1,0.8758121,0.11651277,Disaster
19602,rescuers,,"""F*****' Aussies!"": Amid the bushfire devastation on Kangaroo Island, one team of rescuers has brought some light-heart…",1,0.9097604,0.09409828,Disaster
19602,rescuers,,"""F*****' Aussies!"": Amid the bushfire devastation on Kangaroo Island, one team of rescuers has brought some light-heart…",1,0.9097604,0.09409828,Disaster
19624,rescuers,Australia,From bushfires to the drought – it’s been a tough time of late – especially for our wildlife. While the extreme we… https://t.co/6dcn6iMMQL,1,0.8645512,0.12658077,Disaster
19624,rescuers,Australia,From bushfires to the drought – it’s been a tough time of late – especially for our wildlife. While the extreme we… https://t.co/6dcn6iMMQL,1,0.8645512,0.12658077,Disaster
19643,rescuers,United States,"1-New South Wales, Australia is trying to safeguard ""all wildlife"" bushfire survivors via aerial food/water drops. Estimates…",1,0.9054354,0.09177924,Disaster
19643,rescuers,United States,"1-New South Wales, Australia is trying to safeguard ""all wildlife"" bushfire survivors via aerial food/water drops. Estimates…",1,0.9054354,0.09177924,Disaster
19852,sandstorm,Middle-Earth,Firestar and Sandstorm art I did with 's designs 'cause I'm weak for this relationship https://t.co/u56kp6fIUQ,0,0.1910724,0.80211526,NOT a Disaster
19960,screaming,"Oregon, USA",this guy on apex got mad that I got to the spitfire first and started rage screaming at me for 10 minutes but the f… https://t.co/QdaN1xKZM4,0,0.21626844,0.7502459,NOT a Disaster
20080,seismic,United States,THIS IS GOD.. FIRE.. &amp; SEISMIC ACTIVITY.. AS HE DECLARED! https://t.co/wzN0GXLuzU https://t.co/3fkzHbbkMz,1,0.7677742,0.19716486,Disaster
20275,sirens,엑소,no wonder i hear sirens earlier merc caught fire near Pavillion hope everyone’s ok https://t.co/OiWsVAvgml,1,0.9049144,0.0995258,Disaster
20301,sirens,UK,"Australia bushfires are harbinger of planet’s future, say scientists Apocalyptic scenes give glimpse of what would be normal…",1,0.84918416,0.1374183,Disaster
20301,sirens,UK,"Australia bushfires are harbinger of planet’s future, say scientists Apocalyptic scenes give glimpse of what would be normal…",1,0.84918416,0.1374183,Disaster
20315,sirens,"New York, NY",like i get all you ambulances and fire trucks with your loud sirens have somewhere to be but please consider that i need to sleep,0,0.16719304,0.79823434,NOT a Disaster
20336,smoke,India,Australian Open player collapses on court as bushfire smoke covers Melbourne – video https://t.co/K4DyBuoiC1,1,0.7785152,0.22110197,Disaster
20336,smoke,India,Australian Open player collapses on court as bushfire smoke covers Melbourne – video https://t.co/K4DyBuoiC1,1,0.7785152,0.22110197,Disaster
20343,smoke,"Kyoto, Japan",“Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria | Australia news | The… https://t.co/23tuFrLWXJ,1,0.9094611,0.0886366,Disaster
20343,smoke,"Kyoto, Japan",“Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria | Australia news | The… https://t.co/23tuFrLWXJ,1,0.9094611,0.0886366,Disaster
20348,smoke,Sydney,"Wildfire smoke to circle planet and return to Australia, Nasa says https://t.co/iTHv7pYH1I https://t.co/exx57uZ1Ol",1,0.72545564,0.21065955,Disaster
20348,smoke,Sydney,"Wildfire smoke to circle planet and return to Australia, Nasa says https://t.co/iTHv7pYH1I https://t.co/exx57uZ1Ol",1,0.72545564,0.21065955,Disaster
20354,smoke,"Berlin, Germany, 3rd planet from sun","Bushfire smoke plume is expected to lap the globe, NASA says. ""In the case of these fires — they are so huge, they are…",1,0.90250915,0.097324066,Disaster
20354,smoke,"Berlin, Germany, 3rd planet from sun","Bushfire smoke plume is expected to lap the globe, NASA says. ""In the case of these fires — they are so huge, they are…",1,0.90250915,0.097324066,Disaster
20357,smoke,Hull,"Bushfire smoke plume destined to reach Australia again after circling the globe, NASA predicts https://t.co/UGMkGbh02a",1,0.8857079,0.102425925,Disaster
20357,smoke,Hull,"Bushfire smoke plume destined to reach Australia again after circling the globe, NASA predicts https://t.co/UGMkGbh02a",1,0.8857079,0.102425925,Disaster
20365,smoke,"Sydney, New South Wales",NASA says smoke from Australia's devastating bushfires will pass back over the country after travelling around the globe. #9N…,1,0.8917162,0.1002463,Disaster
20365,smoke,"Sydney, New South Wales",NASA says smoke from Australia's devastating bushfires will pass back over the country after travelling around the globe. #9N…,1,0.8917162,0.1002463,Disaster
20380,smoke,"New York, NY","Rain offers Australian bushfire hope, but smoke hits tennis stars: Physorg https://t.co/KkOYmfxmcI MORE w/ EcoSear… https://t.co/QityDBeIYD",1,0.83836246,0.15119533,Disaster
20380,smoke,"New York, NY","Rain offers Australian bushfire hope, but smoke hits tennis stars: Physorg https://t.co/KkOYmfxmcI MORE w/ EcoSear… https://t.co/QityDBeIYD",1,0.83836246,0.15119533,Disaster
20433,snowstorm,"Seattle, WA",Caught in the crossfire!❄️⛄️ #Q13Fox photojournalist Scott Hopson says he would’ve gotten even with the overly aggres…,0,0.21358041,0.7791465,NOT a Disaster
20900,survived,भारत,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/JGmYGNrU…,1,0.89301395,0.10397871,Disaster
20900,survived,भारत,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/JGmYGNrU…,1,0.89301395,0.10397871,Disaster
20914,survived,Oz,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/tOvpkU7C…,1,0.89301395,0.10397871,Disaster
20914,survived,Oz,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/tOvpkU7C…,1,0.89301395,0.10397871,Disaster
21026,terrorist,Follow for Follow,A terrorist fires upon American heroes. His iPhones are lawfully seized. A federal court authorizes searches of the data o…,1,0.72502893,0.26536557,Disaster
21111,threat,Sydney,Check out my first article on the bushfires and forecasted rain! https://t.co/9Gsu0oEiNl,1,0.82269055,0.15494747,Disaster
21111,threat,Sydney,Check out my first article on the bushfires and forecasted rain! https://t.co/9Gsu0oEiNl,1,0.8226905,0.15494758,Disaster
21158,thunder,Nigeria,🎵 Oh! Some people say I no go blow Eh! same people wan dey with OBO.. I say thunder fire poverty Fire burn my enemies…,0,0.2576888,0.7015406,NOT a Disaster
21615,typhoon,Sarawak,"ALL WE NEED ARE PRAYERS PEOPLE . IT'S TIME TO REFLECT THIS YEAR. After Australia fire, Jakarta typhoon, South Korea fir…",1,0.90243083,0.08963757,Disaster
21782,volcano,upd 🎬,While we’re busy responding to #bushfires here at home our colleagues at are helping people caught up in the…,1,0.9116244,0.09267721,Disaster
21782,volcano,upd 🎬,While we’re busy responding to #bushfires here at home our colleagues at are helping people caught up in the…,1,0.9116244,0.09267727,Disaster
21786,volcano,,"The world is something else lately. The fire, volcano, influenza, war. Stay safe everyone.",1,0.908662,0.08891478,Disaster
21813,war-zone,,"Heartbreaking Jenny. I read about the community of Rappville, almost forgotten in the recent fires. People…",1,0.7812571,0.21045546,Disaster
21945,weapons,"Austin, TX",Ruh Roh [AS] ([AS]S)chiffty comes under fire for having his own connection to Ukrainian businessman whose company manu…,0,0.28438205,0.730401,NOT a Disaster
22012,wild-fires,"Florida, USA",Because of the major fires in Australia the local Air Force has begun to air drop vegetables for wild animals. Animals are…,1,0.83512104,0.16093479,Disaster
22013,wild-fires,Oklahoma,Koala Who Burned All 4 Paws In Fires Is So Happy To Finally Be Safe https://t.co/S4FuopbbZ9,0,0.22959717,0.72131807,NOT a Disaster
22015,wild-fires,Victoria,Agreed- but I so wish it hadn’t taken apocalyptic wild fires &amp; the deaths of…,1,0.8034811,0.18029042,Disaster
22018,wild-fires,bts day6 TS redvelvet the🥀,OK so I know you're trying to be shady like but the wild fires aren't soemthing to joke about to get a fe…,1,0.7180729,0.27766714,Disaster
22020,wild-fires,PUNE. MAHARASHTRA. INDIA.,Australia Bush 🔥 Wild Fires. https://t.co/rcrANcPHsx,1,0.91653645,0.08458852,Disaster
22021,wild-fires,,[UCC] BTS V's Fans join hands with charities to help Australia fight bush fires #PrayForAustralia https://t.co/BNh6iCOL4r http…,1,0.83315593,0.16447262,Disaster
22022,wild-fires,,Amazing commission of my boy Avoozl as part of 's donation drive for the Australlian wild fires! https://t.co/…,1,0.89011985,0.11682603,Disaster
22025,wild-fires,,"Jeff Bezos gave $690,000 to wild fires in Australia, and has 116.7 billion dollars. To put this into perspective, my boyfrien…",1,0.86149496,0.14607207,Disaster
22027,wild-fires,"Johnston, SC",Koala Who Burned All 4 Paws In Fires Is So Happy To Finally Be Safe https://t.co/1PLdtHO28k,0,0.22959717,0.72131807,NOT a Disaster
22030,wild-fires,,The animals affected by Australia wild fires will need lots of help. They are coming out of the bushes looking for fo…,1,0.8532219,0.13765608,Disaster
22031,wild-fires,,These idiots on GMB are still on about climate change has started the wild fires in Australia why don’t they tell t… https://t.co/W9Vg5OHFK2,1,0.8365022,0.16492783,Disaster
22033,wild-fires,North Yorkshire,"Doing what I can. Been left heart broken by the news over the past week from the horrific Australian wild fires, 100%…",1,0.92097956,0.08193768,Disaster
22034,wild-fires,North America,We should be at a point where drones can deliver water to fire fighters and food to animals on wild fires around th… https://t.co/EuXcHHGSgC,1,0.8249237,0.15548769,Disaster
22036,wild-fires,"Tempe, AZ","Jeff Bezos gave $690,000 to wild fires in Australia, and has 116.7 billion dollars. To put this into perspective, m… https://t.co/21Z7lOkEC4",1,0.89337796,0.113027096,Disaster
22037,wild-fires,"San Antonio, TX",👀👀👀 donate the funds to the Australia wild fires,1,0.8865392,0.12247456,Disaster
22038,wild-fires,"Espoo, Finland",Summer fun needs to be redefined. Two years ago there were wide wild fires in Scandinavia and around… https://t.co/lO1lgLUW9e,1,0.87604517,0.14032815,Disaster
22046,wild-fires,Oklahoma,"There's method to the madness with the California wild fires. Instead of foreclosures in mass, creating a situation… https://t.co/hyZEBMAXyk",1,0.8991254,0.103016354,Disaster
22047,wild-fires,"New York, NY ",Wild Fires,1,0.91701156,0.0879984,Disaster
22048,wild-fires,Canada,I’m not sure why this concept is so hard for some people to understand. Isis directs terrorists to use wild/forest fire…,1,0.8405142,0.14088891,Disaster
22049,wild-fires,,Earthquake in Puerto Rico. Volcano erupts in the Philippines. Wild fires in Australia. Wake up people,1,0.92382294,0.075412385,Disaster
22050,wild-fires,,"we had pretty wild fire here on #brazil , and im hoping this fires on australia come to an end #FighttheFires",1,0.92174757,0.08363777,Disaster
22051,wild-fires,,"Volcanic eruptions have been happening for 100s of million years, so have wild fires, so… https://t.co/e6svHogxWW",1,0.83457905,0.15550503,Disaster
22054,wild-fires,,Praying for the people and animals of Australia during these horrible wild fires.,1,0.9123068,0.09325251,Disaster
22057,wildfire,"England, United Kingdom",A rescue operation organized by a local family on Kangaroo Island transported injured koalas from areas devastated by bushfires. T…,1,0.925731,0.07508648,Disaster
22057,wildfire,"England, United Kingdom",A rescue operation organized by a local family on Kangaroo Island transported injured koalas from areas devastated by bushfires. T…,1,0.925731,0.07508648,Disaster
22058,wildfire,Madrid,"Jeff Bezos Gets Slammed for Meager 690,000 Donation to Australian Wildfire Crisis https://t.co/RdI7Qcanlg",1,0.88131917,0.115928955,Disaster
22058,wildfire,Madrid,"Jeff Bezos Gets Slammed for Meager 690,000 Donation to Australian Wildfire Crisis https://t.co/RdI7Qcanlg",1,0.88131917,0.115928955,Disaster
22059,wildfire,"Lakeport, CA 95453",‘Outrageous.’ Officials furious that FEMA seeks money from California wildfire victims. Reporting with https://…,1,0.8864202,0.11619272,Disaster
22059,wildfire,"Lakeport, CA 95453",‘Outrageous.’ Officials furious that FEMA seeks money from California wildfire victims. Reporting with https://…,1,0.8864202,0.11619272,Disaster
22060,wildfire,United States,Australia’s koala population has taken such an “extraordinary hit” from the wildfires sweeping the country https://t.co/cT7h…,1,0.8612588,0.13329124,Disaster
22060,wildfire,United States,Australia’s koala population has taken such an “extraordinary hit” from the wildfires sweeping the country https://t.co/cT7h…,1,0.8612588,0.13329124,Disaster
22061,wildfire,धरती मां की गोद में,Non veg people have no right to show compassion towards animals who suffered in Australian wildfire 🙏🏼,1,0.8597347,0.13056277,Disaster
22061,wildfire,धरती मां की गोद में,Non veg people have no right to show compassion towards animals who suffered in Australian wildfire 🙏🏼,1,0.8597347,0.13056277,Disaster
22063,wildfire,The European Union (EU),The business impact of Australia’s wildfires is starting to sink in https://t.co/9vtOkOJlCn (#RT),1,0.9060732,0.09527596,Disaster
22063,wildfire,The European Union (EU),The business impact of Australia’s wildfires is starting to sink in https://t.co/9vtOkOJlCn (#RT),1,0.9060732,0.09527596,Disaster
